# {"t_start": 1587789559.7062473, "env_id": "DartHopperPT-v1"} 
r,l,t
5.189263,13,37.190084
-2.06258,4,37.190088
-2.250383,5,37.192326
-2.648802,3,37.196528
51.46216,45,37.198449
-3.201947,4,37.204252
-1.70505,10,37.21025
38.398042,29,37.218014
63.919979,43,37.218269
5.385188,14,37.220361
-1.542103,4,37.226247
-1.046,8,37.226377
-1.278435,5,37.230461
-2.041018,3,37.232408
17.072321,21,37.246215
11.8821,24,37.246264
5.70536,9,37.250335
-1.875838,14,37.254379
-3.564629,6,37.258441
3.012015,11,37.268648
60.122304,44,37.272722
1.78873,12,37.27891
-2.862358,4,37.281106
42.41704,62,37.283153
0.623756,6,37.291276
-1.459458,5,37.291317
12.791314,20,37.299153
19.132377,17,37.316513
31.826252,49,37.316556
58.496124,45,37.320269
-1.485667,4,37.324887
-1.765834,5,37.330844
4.73103,17,37.333132
35.117841,35,37.339199
36.959114,25,37.341264
5.225657,13,37.343408
63.831782,48,37.347512
-1.942598,3,37.347592
-0.398193,8,37.35978
2.179285,11,37.362126
3.670033,8,37.364203
-1.471904,3,37.370417
43.666779,48,37.387897
46.792512,32,37.396108
5.788777,21,37.411242
70.734826,41,37.415078
5.392446,12,37.419486
-1.516091,3,37.421522
8.763447,13,37.437447
63.756829,58,37.441429
51.880826,41,37.443713
-2.14756,4,37.446024
57.711616,46,37.452129
-1.00746,5,37.45436
22.991763,22,37.46445
2.03579,11,37.464652
1.189278,8,37.471019
80.560702,63,37.47521
50.18738,45,37.479282
17.551437,16,37.47937
13.131061,29,37.481383
1.844784,4,37.483382
0.806542,9,37.497345
1.418504,10,37.499687
9.66419,19,37.503594
4.408827,16,37.503645
53.042391,31,37.515905
-1.892009,4,37.524024
10.52563,15,37.534163
-3.996426,18,37.536473
12.332346,29,37.542548
22.136684,33,37.548532
-2.149989,7,37.548737
9.069128,12,37.548896
-2.383351,4,37.551129
-2.27944,5,37.559319
-1.304918,5,37.559342
-2.984561,3,37.565122
0.436785,4,37.567325
68.321432,45,37.588042
13.814841,15,37.595437
67.902434,68,37.601347
-1.780489,4,37.603675
1.609853,9,37.605952
-0.957281,3,37.609991
47.633065,32,37.613923
1.813058,6,37.618082
59.108597,57,37.618086
-0.798196,4,37.622591
5.408427,14,37.638207
1.808605,12,37.642172
-2.336486,4,37.646498
31.200683,24,37.650421
5.606669,14,37.650513
-1.684793,3,37.652721
68.915863,59,37.654872
58.177355,47,37.658851
74.402559,57,37.662877
2.816643,8,37.666943
2.114751,10,37.671028
-4.788412,15,37.673218
-2.963987,5,37.683023
19.085628,17,37.686949
42.011977,44,37.706995
14.67573,27,37.713096
14.122062,25,37.716986
1.072656,6,37.724893
3.61332,9,37.72527
51.889371,39,37.733168
20.549794,36,37.735207
23.887656,26,37.735306
0.28168,7,37.739393
19.587292,28,37.743287
1.202002,11,37.757374
48.00743,44,37.759355
3.672891,13,37.761704
12.04808,12,37.763865
7.222663,12,37.767965
0.860555,8,37.787211
-2.054554,5,37.797392
54.121942,50,37.835164
17.78245,41,37.84288
62.810692,39,37.842998
44.474285,43,37.849149
53.092416,46,37.851384
4.019461,8,37.859335
7.648412,13,37.86154
84.77868,72,37.863548
5.263421,11,37.865774
-2.265164,3,37.865797
-0.910011,8,37.868046
106.278446,76,37.88007
1.179837,7,37.882593
8.262093,11,37.88849
-3.744106,4,37.890493
-1.465327,5,37.898281
81.028731,52,37.900388
21.988175,21,37.904522
-1.571953,3,37.90454
6.182753,13,37.906447
5.56347,9,37.908392
-2.88643,4,37.91263
-1.50777,7,37.914758
57.518796,36,37.922427
39.485282,31,37.926433
0.154757,12,37.932315
-4.164704,4,37.940042
13.434204,20,37.943769
3.908096,9,37.944135
60.524258,44,37.953549
-1.0941,5,37.963554
42.993028,33,37.971566
46.757668,35,37.981594
4.214894,35,37.991231
1.226396,11,37.9934
68.654813,48,38.009097
25.654121,37,38.013299
12.575516,15,38.022953
59.985034,43,38.029094
55.768475,37,38.036955
26.912496,28,38.037001
-2.676306,7,38.042845
-2.211641,5,38.047212
46.712155,29,38.049248
70.620471,56,38.055438
0.243295,10,38.057796
0.498572,6,38.059977
-1.36552,3,38.062103
1.690859,8,38.066154
4.204886,14,38.072371
1.311302,8,38.081941
-0.288442,9,38.089857
9.902374,14,38.089901
11.872524,21,38.099317
-1.355804,6,38.101347
22.470898,25,38.108661
2.395834,6,38.11281
33.439671,55,38.118871
-0.679024,5,38.122755
0.42008,5,38.132257
80.827084,61,38.134336
-2.897556,28,38.136437
68.240538,60,38.142171
32.561901,25,38.148163
2.100409,9,38.150256
3.207,9,38.154228
41.952076,34,38.156327
-0.658325,8,38.158251
0.52049,7,38.162173
0.470403,7,38.164224
33.950937,25,38.16796
-0.427533,4,38.171867
-2.15193,4,38.175475
56.146451,37,38.181213
6.774969,24,38.181219
6.439008,11,38.183511
3.657784,14,38.185433
11.001723,22,38.197252
1.784995,8,38.19943
0.902279,8,38.201532
6.455524,12,38.205421
-1.050886,5,38.20757
-3.541936,4,38.217398
43.65468,30,38.218424
17.113959,23,38.221276
-2.34172,3,38.225991
-2.669816,3,38.228127
6.523809,12,38.230137
-0.719645,7,38.242212
-1.705289,2,38.246411
6.878559,13,38.252599
49.944438,33,38.252699
26.763248,29,38.262641
16.756492,21,38.272524
45.6358,46,38.272672
4.583889,14,38.28069
51.308956,38,38.286425
34.952096,34,38.288513
-4.148134,29,38.30962
12.246649,17,38.313382
-2.103943,4,38.317297
45.080342,41,38.326641
32.450718,34,38.328611
-2.840877,3,38.332806
3.781582,9,38.334832
13.536475,13,38.338557
30.081026,29,38.342412
-1.025865,5,38.34448
51.030383,38,38.346512
31.045773,39,38.348616
-1.804551,5,38.34874
-2.881878,5,38.356783
1.793846,6,38.360784
-2.961254,13,38.370707
51.143733,43,38.372922
23.660819,17,38.37691
2.855799,10,38.377293
-1.71534,4,38.379514
-1.450799,4,38.381701
-1.611574,4,38.385746
-2.9324,3,38.391803
40.942283,34,38.397557
-0.199623,4,38.399779
15.080057,35,38.403619
-3.283971,3,38.403796
10.756232,14,38.407861
47.746411,36,38.421449
5.775171,13,38.425239
27.729902,33,38.427293
15.511842,16,38.434965
7.560835,21,38.444597
50.38537,33,38.446637
2.512703,8,38.462334
-3.732437,14,38.462413
-2.595598,4,38.470445
-1.633139,6,38.474699
33.135464,30,38.480536
15.555585,19,38.48279
67.173471,49,38.504846
55.119329,45,38.515275
2.286121,9,38.523237
35.386802,27,38.525306
24.776539,22,38.527442
92.42601,76,38.529672
23.517938,28,38.531794
0.868551,6,38.539909
35.301938,32,38.545889
4.651934,16,38.547993
16.917081,13,38.549977
92.369251,63,38.553869
0.951843,7,38.554059
-0.53208,5,38.558107
-1.167285,6,38.562148
9.745549,13,38.572394
-1.815149,6,38.574327
1.755033,12,38.582071
21.800593,27,38.584042
1.174298,9,38.589892
6.248962,14,38.609089
41.917029,28,38.60913
16.984372,23,38.628631
0.035309,10,38.628652
7.542381,13,38.634586
-1.741643,8,38.644816
74.519624,60,38.645086
99.597411,60,38.651391
59.683054,51,38.655382
42.08277,44,38.661345
0.339871,12,38.669376
-3.048293,5,38.679563
-2.138748,10,38.68166
20.074064,24,38.703141
70.893947,58,38.705398
57.301178,42,38.718794
6.211577,8,38.71881
50.985989,41,38.726607
0.722023,9,38.736358
42.746199,54,38.736425
18.101146,30,38.7406
45.334591,36,38.750557
-1.099223,5,38.750572
1.703451,8,38.752567
1.083989,9,38.75464
24.350285,27,38.758848
-2.452085,3,38.761037
26.449039,22,38.762969
0.982004,5,38.763398
2.818638,8,38.77546
20.584658,25,38.7776
52.856235,64,38.779701
0.593802,14,38.779782
0.063143,9,38.780035
-2.794463,4,38.786421
1.151221,12,38.788593
2.195943,8,38.796569
4.684095,13,38.802768
-0.163092,6,38.808956
-2.681684,4,38.810955
-1.128541,7,38.82306
6.010243,10,38.831205
27.852295,40,38.833258
1.071929,6,38.843608
23.573486,30,38.849241
17.407614,35,38.851321
48.643551,45,38.855349
-1.100966,6,38.863045
15.082395,29,38.889468
20.798249,25,38.897382
43.270501,59,38.8975
69.828652,56,38.897607
43.209499,41,38.903553
-4.349714,3,38.903669
-1.378549,5,38.907382
18.1008,24,38.909371
2.438932,8,38.913466
6.879313,9,38.921308
44.570505,35,38.923266
6.950379,14,38.931295
0.655825,24,38.937196
57.860101,51,38.943041
-1.085429,3,38.943101
1.809172,7,38.945178
-2.048829,3,38.949475
5.617903,14,38.951556
0.528171,7,38.957542
12.409141,30,38.967183
-0.466714,5,38.967432
45.424022,28,38.977108
-2.341998,4,38.984984
5.007199,11,38.988944
-2.017977,4,38.993026
67.452397,43,38.994896
-1.095701,5,39.003346
47.65286,30,39.005606
-1.062292,5,39.015715
-2.012636,3,39.021953
72.839596,60,39.034087
-2.085478,16,39.036401
50.018438,41,39.050603
69.265795,51,39.054622
65.114466,53,39.056879
-1.6452,3,39.061002
16.443808,21,39.065116
-3.115637,10,39.077299
49.507853,46,39.088672
50.141158,31,39.098021
18.782201,19,39.101857
40.793765,35,39.103905
-0.192203,4,39.110082
4.207114,13,39.113773
46.453332,36,39.12166
5.413485,14,39.125639
68.53072,72,39.133786
16.016593,19,39.147875
3.31603,13,39.148036
6.554932,15,39.163734
0.924526,8,39.163848
24.129585,32,39.167818
30.971449,27,39.179408
53.216732,52,39.17959
26.945872,34,39.181534
-2.451137,2,39.183857
58.871298,62,39.183967
11.343038,12,39.188354
3.116345,12,39.192384
-2.366559,4,39.192442
-1.336958,5,39.192468
2.696468,7,39.202462
18.054262,19,39.202515
7.16527,10,39.212299
-2.227185,5,39.212413
-2.935926,6,39.214557
13.508186,17,39.214634
3.949873,13,39.218496
-2.970177,3,39.220699
-1.183556,4,39.222702
-2.464201,4,39.226677
7.1243,11,39.234472
13.760877,22,39.23664
1.874095,9,39.240755
-3.318556,6,39.24661
70.686837,51,39.250418
7.357049,15,39.256129
2.699679,10,39.256462
2.2015,8,39.262312
65.347877,40,39.264502
25.268547,25,39.270512
21.934047,30,39.27253
5.254884,16,39.282578
14.032726,22,39.284681
5.014063,15,39.286809
-8.157298,8,39.288981
11.369839,18,39.292943
1.555198,11,39.293353
-3.049603,4,39.295424
3.186725,10,40.793751
17.985548,25,40.795982
30.435761,31,40.805773
1.223959,8,40.810052
-2.265395,3,40.811976
16.08103,24,40.821846
2.188406,30,40.824072
1.419016,7,40.837773
1.548706,10,40.841529
47.594725,36,40.847216
63.887874,44,40.857231
7.064908,8,40.857317
15.463666,27,40.871589
68.328499,54,40.879905
55.825566,38,40.891704
2.084157,11,40.90147
23.923751,24,40.901527
-1.591088,3,40.907351
-0.087539,8,40.907393
24.966944,34,40.911549
-0.132981,6,40.913867
46.512646,28,40.919678
-3.392385,3,40.920078
69.330383,66,40.933804
56.657413,43,40.957162
71.363846,53,40.968369
19.917834,31,40.968565
43.213518,29,40.976612
0.377575,8,40.984443
3.318697,7,40.990288
52.509985,46,40.997893
7.495564,11,41.005974
61.776293,49,41.015926
1.462355,6,41.017876
8.83335,11,41.02005
69.871528,56,41.022016
42.488222,33,41.022123
42.308743,46,41.024302
-0.574205,4,41.028347
1.566026,7,41.036572
-0.811248,5,41.038768
-2.889426,2,41.04109
35.995508,28,41.047103
24.604332,39,41.047187
4.064705,13,41.051525
-0.001361,7,41.061599
25.324336,21,41.065562
9.784745,23,41.065856
-0.444629,20,41.080283
49.008501,31,41.08031
-4.404089,12,41.091849
4.872369,8,41.097494
0.084663,5,41.107297
12.43677,23,41.113246
37.562366,31,41.115233
0.808792,6,41.127129
51.666652,48,41.138848
76.888191,47,41.142554
58.466955,48,41.158115
32.790494,35,41.160341
28.562627,25,41.162524
19.255167,24,41.174154
7.995756,9,41.176244
14.951868,20,41.178171
4.574137,17,41.194146
5.723755,11,41.198148
23.016023,19,41.200351
25.99886,29,41.200403
56.767083,61,41.202761
66.364988,50,41.206839
15.28368,18,41.210871
0.688599,7,41.213091
-2.532806,2,41.215263
12.46475,15,41.225337
28.714516,25,41.229184
11.360427,15,41.231051
3.192879,9,41.233187
13.264776,19,41.262545
17.459513,17,41.266372
49.158199,30,41.266584
36.989156,33,41.268573
21.129496,25,41.280547
57.444064,41,41.282621
4.48834,14,41.294164
-3.397471,7,41.294177
18.22351,37,41.301724
11.396577,21,41.30772
8.395198,14,41.30986
76.232106,52,41.315956
-0.416398,3,41.322077
11.340033,12,41.332038
19.818841,41,41.344093
30.498906,26,41.346009
60.661198,48,41.363839
19.295107,19,41.36976
58.020796,39,41.379779
3.628038,9,41.382185
54.568037,48,41.390221
-1.841078,4,41.398337
44.366671,39,41.400281
6.951103,10,41.402461
-1.154334,4,41.408192
6.950854,19,41.408409
63.484271,37,41.418235
26.620735,21,41.42231
10.910681,15,41.448177
82.284355,71,41.452619
23.405262,23,41.45462
17.639808,23,41.454801
68.117554,54,41.455021
-2.802811,3,41.459389
-1.677661,5,41.459425
-0.350923,5,41.465518
3.968881,7,41.47325
11.023586,13,41.484889
3.14525,13,41.490835
51.984932,44,41.491262
1.436901,5,41.501334
56.738899,54,41.507116
56.501468,43,41.50916
38.778754,30,41.515107
25.557345,23,41.519091
7.293293,9,41.524882
67.742353,45,41.544331
40.983025,32,41.548097
10.660636,12,41.548252
2.869706,18,41.550383
-0.068418,7,41.562146
30.845706,24,41.566071
4.786945,10,41.56998
-0.95706,4,41.570199
-2.698631,4,41.574287
55.903801,48,41.58616
17.974718,43,41.594004
-1.308922,5,41.603896
51.427005,53,41.60603
22.577032,18,41.610207
6.287186,14,41.614249
0.058758,6,41.618047
1.748356,7,41.618234
1.246295,9,41.637503
64.695236,48,41.642373
0.148419,7,41.652508
76.934819,53,41.656176
-1.497405,5,41.666037
8.196543,23,41.666122
45.49411,27,41.670048
-0.813518,4,41.674311
85.283905,55,41.681626
2.65752,11,41.687717
14.106593,18,41.687983
3.977768,8,41.697687
5.594947,12,41.69788
-0.416299,5,41.698021
57.173722,45,41.702043
45.832999,31,41.703995
13.993849,11,41.709976
63.373628,69,41.710114
6.538997,10,41.717931
-0.431669,5,41.727675
8.671095,13,41.72947
0.42673,5,41.738973
60.180784,41,41.751183
34.729003,28,41.757024
56.339283,33,41.762975
-4.229838,4,41.765189
45.12754,29,41.767253
9.850181,26,41.778876
45.931794,38,41.785113
64.380188,47,41.790949
8.192954,13,41.793009
40.31056,28,41.806674
57.197763,42,41.822283
15.4356,20,41.829894
29.141601,21,41.83381
36.039107,37,41.835831
-1.384829,9,41.839713
-1.067951,5,41.845553
37.839531,35,41.853174
52.100468,45,41.866651
49.320108,34,41.872562
87.555792,55,41.872587
9.984509,19,41.876709
0.809523,8,41.888199
53.59767,35,41.901778
4.673665,17,41.905588
43.90265,32,41.907732
65.035217,42,41.911517
29.954664,29,41.936051
57.684133,34,41.936088
62.228241,41,41.936138
4.268656,12,41.938334
-0.206514,7,41.95038
11.647068,14,41.966414
83.015651,47,41.984135
55.459949,49,42.005285
66.341316,52,42.007356
86.631544,52,42.013324
42.152711,34,42.017387
10.342884,17,42.017602
61.289392,42,42.019518
3.061789,8,42.021678
73.637504,46,42.027306
4.883574,15,42.050347
16.497461,20,42.058552
55.134228,47,42.058551
16.104482,24,42.064235
35.802034,27,42.066113
30.835333,36,42.078387
8.634032,16,42.098051
56.894599,41,42.098139
56.608615,42,42.109715
62.917863,30,42.117873
6.725047,22,42.12161
56.855809,41,42.131093
10.654224,18,42.133174
3.990196,13,42.142956
2.022257,12,42.144968
55.664293,47,42.156774
65.936247,51,42.159011
6.188542,11,42.166942
17.418485,33,42.174653
48.130165,44,42.184396
-1.075574,6,42.186328
17.23402,28,42.188362
3.403992,16,42.19046
-1.767056,5,42.199959
1.262915,7,42.202757
47.898081,37,42.205411
35.969679,39,42.221128
7.096083,18,42.238324
7.945593,27,42.238466
29.314943,51,42.25795
8.570515,11,42.260058
43.273973,38,42.262417
44.468385,32,42.26809
59.209744,37,42.274003
4.755899,11,42.282137
49.038136,60,42.285962
39.811125,34,42.288127
-1.085814,8,42.290481
7.131206,13,42.294704
44.833667,30,42.299256
-1.989649,4,42.303417
2.004652,10,42.309123
2.238061,11,42.313238
4.893806,30,42.322984
45.084926,33,42.32497
2.254773,12,42.327057
3.027526,9,42.331107
5.924733,9,42.342746
12.605058,18,42.361859
54.475015,41,42.364089
-1.476682,5,42.371776
54.491755,36,42.37957
-0.347228,9,42.381593
73.510149,49,42.38352
4.005994,21,42.383642
3.564467,10,42.391588
-1.924096,5,42.391808
-0.642247,4,42.399255
0.410374,16,42.410659
0.236072,9,42.416566
59.918994,49,42.41871
88.996473,62,42.420784
-2.27875,5,42.420865
-2.219633,6,42.428976
-2.852605,6,42.432886
0.643902,8,42.435102
14.990222,12,42.44505
-0.116732,8,42.451134
-7.520341,11,42.451142
86.753402,61,42.451174
58.010718,41,42.464843
8.82226,15,42.48082
17.631424,25,42.482883
-6.020748,5,42.490767
80.135037,55,42.500692
9.328259,11,42.504939
79.812646,61,42.505227
40.449389,31,42.507459
20.378404,22,42.509436
20.529767,30,42.511652
-2.870223,3,42.511828
2.486171,8,42.527944
8.398436,18,42.545467
12.478231,23,42.551106
-2.507996,4,42.553196
-1.456636,3,42.559315
51.919301,55,42.561529
45.079527,32,42.565482
1.344347,8,42.567758
-2.743745,5,42.575688
13.108748,26,42.579643
48.651999,52,42.610678
70.552879,51,42.612791
3.669033,6,42.622742
69.356513,68,42.627195
44.630347,35,42.629318
43.726875,35,42.645286
67.810078,43,42.647461
6.441388,13,42.649432
56.101876,43,42.653533
-1.131744,5,42.65566
0.3999,5,42.657865
-1.354107,5,42.665894
2.445847,17,42.68346
10.619729,15,42.695458
73.961297,58,42.695477
-0.983291,3,42.701517
66.595026,47,42.70756
43.959033,40,42.707617
0.67044,5,42.71801
5.49276,19,42.722289
72.680175,49,42.728172
1.459273,10,42.728402
-5.025804,13,42.72843
-1.506745,4,42.736167
1.440754,8,42.744162
10.964743,15,42.748116
4.492508,10,42.748166
37.564512,45,42.748286
0.117624,7,42.762604
80.199813,58,42.770569
7.382158,13,42.770641
0.561268,13,42.774738
4.686965,9,42.78088
64.400647,43,42.782937
3.658328,9,42.789183
3.515112,12,42.795308
3.263345,7,42.797365
45.334678,31,42.799372
1.750739,9,42.799578
15.227423,27,42.803482
-1.600939,7,42.809581
-0.198748,6,42.811476
12.889138,25,42.825003
34.682535,56,42.834707
14.500765,18,42.83861
11.344034,16,42.842489
-1.338821,5,42.848443
26.161696,28,42.854616
4.357416,10,42.868143
32.656526,32,42.872229
-0.657948,6,42.883795
59.993104,44,42.883898
73.402815,50,42.88821
10.367341,18,42.890459
-1.623251,5,42.900273
2.866734,9,42.902251
1.825373,9,42.902298
2.346799,10,42.908548
49.487535,43,42.910558
-1.92474,6,42.91473
57.44688,43,42.928289
3.589284,10,42.930223
46.608305,32,42.932343
7.863173,12,42.932349
66.467135,50,42.934522
23.623291,21,42.944097
1.598369,6,42.944375
-1.118226,7,42.946665
0.414571,7,42.958644
12.442375,23,42.960578
50.127729,35,42.971187
10.021421,22,42.973339
-1.966966,3,42.977383
3.715033,11,42.981519
8.447017,8,42.989379
7.773278,14,42.989507
23.338239,24,42.993571
25.038472,25,42.997692
0.261465,8,43.005484
10.125531,12,43.00566
39.746254,37,43.009569
0.477948,9,43.011589
7.467102,18,43.025152
67.718472,48,43.027229
12.323467,18,43.033256
-3.322682,3,43.03355
19.42875,17,43.039474
10.919853,15,43.041561
-1.491488,5,43.043602
0.480692,8,43.049539
41.506009,36,43.049645
21.350786,23,43.071245
10.793992,17,43.07536
45.372077,35,43.075456
-1.477965,5,43.085648
0.522713,6,43.087821
-1.766775,5,43.095703
24.198128,24,43.097662
41.424182,30,43.103745
66.014378,50,43.109417
-0.296161,8,43.111744
-1.338935,4,43.117485
-1.508274,8,43.119577
58.32151,46,43.13116
8.150557,11,43.141194
49.381191,40,43.15096
-2.663649,7,43.15516
79.965753,58,43.165027
29.572034,31,43.172991
1.686634,10,43.174909
