# {"t_start": 1587022198.6629272, "env_id": "DartHopperPT-v1"} 
r,l,t
232.462871,103,6720.544025
505.648859,172,6720.706366
1561.193746,402,6721.3991
2051.946721,538,6721.941194
1921.938682,462,6722.370758
4285.997165,1000,6723.646357
1305.29372,312,6723.934025
492.435992,175,6724.083038
271.600046,128,6724.202081
4867.879437,1000,6725.142361
4854.741177,1000,6726.300836
4729.706905,1000,6727.220493
107.319414,62,6727.282464
474.186078,200,6727.747616
719.700325,198,6727.923172
1404.322852,367,6728.253894
1744.453791,384,6728.68311
2849.060227,770,6729.416845
2372.138324,470,6730.18051
3215.044102,825,6731.010724
232.149061,105,6731.105994
642.609865,220,6731.317745
559.42222,194,6731.483019
3118.891754,677,6732.374727
3926.85967,1000,6733.338667
2855.769636,627,6733.924417
3008.804672,673,6734.814882
4059.477834,788,6735.610611
1590.967123,393,6735.963226
1287.31565,336,6736.572584
236.814204,106,6736.664553
1390.863982,361,6736.991465
1908.389239,426,6737.392706
2518.762406,586,6737.918349
1803.081778,499,6738.670206
247.757986,110,6738.780435
529.766983,186,6738.978464
4918.177701,1000,6739.884402
4819.094999,1000,6741.237515
2136.495302,424,6741.615888
2251.606714,540,6742.158476
570.427692,247,6742.405113
1176.134775,327,6742.717327
687.801857,250,6743.269924
960.750123,277,6743.593976
659.292058,266,6743.83214
700.480562,263,6744.061163
4690.979415,1000,6744.962714
514.555375,185,6745.407725
366.654551,143,6745.573033
241.712996,112,6745.690684
1258.096423,314,6745.96601
4113.850901,955,6746.834377
833.819365,263,6747.087928
1458.648221,331,6747.714003
1510.613549,370,6748.126344
1359.99959,382,6748.47868
581.703698,215,6748.674067
1790.559424,397,6749.037115
673.827945,220,6749.233572
2564.444779,710,6750.151878
910.440477,232,6750.398417
2896.977098,698,6751.031003
1235.924466,394,6751.400498
745.264766,216,6751.897196
180.687516,89,6751.975792
726.662371,195,6752.15527
167.775298,84,6752.229018
1827.84881,508,6752.751837
4140.173062,1000,6753.840374
306.236458,115,6754.230086
2820.198234,623,6754.80066
397.01239,140,6754.935468
811.308489,263,6755.189861
235.620377,105,6755.28679
544.02542,196,6755.477865
4881.40168,1000,6756.720934
1951.511797,406,6757.10473
393.488649,145,6757.231612
1364.140854,337,6757.547998
4610.059436,1000,6758.781075
1155.634761,280,6759.024256
403.601602,142,6759.18122
4245.477322,1000,6760.187972
4211.539434,966,6761.379135
1574.955189,536,6761.869729
830.408814,280,6762.136965
336.465795,134,6762.251315
1771.304512,397,6762.946658
193.414879,104,6763.053516
497.94471,185,6763.217486
872.363712,233,6763.463522
707.886592,255,6763.697322
4565.291611,1000,6764.682142
1475.43615,490,6765.486248
4423.211536,1000,6766.432477
2563.990202,695,6767.354767
350.298238,136,6767.474202
86.029417,43,6767.510977
4583.222347,1000,6768.51879
4556.719686,1000,6769.751029
651.356647,224,6769.947914
2160.974697,496,6770.390067
374.632727,148,6770.523363
654.206037,278,6770.766143
363.620008,130,6770.887952
1748.595194,487,6771.362057
847.719864,224,6771.917818
769.678851,216,6772.118368
1180.350777,299,6772.478643
405.842408,163,6772.620972
748.602886,265,6772.848309
934.246315,299,6773.109027
3427.806236,899,6774.287029
4581.237076,1000,6775.224844
173.098665,96,6775.315853
1911.859922,435,6775.705176
668.978542,229,6776.163617
921.4089,295,6776.435747
3956.033879,1000,6777.349995
1041.847121,269,6777.684418
2701.844232,677,6778.597844
1327.146291,389,6778.959061
5269.367785,1000,6779.893147
251.240012,108,6779.994276
277.500798,132,6780.10681
225.165762,152,6780.503779
1441.793423,413,6780.882246
2483.715545,589,6781.422199
497.178339,232,6781.627611
2707.145191,563,6782.169991
4347.245968,1000,6783.417007
357.592349,169,6783.567142
3228.596749,1000,6784.944237
5287.450844,1000,6785.90091
3942.284806,1000,6787.131482
3832.130704,1000,6788.057155
319.084649,162,6788.206406
897.620611,277,6788.455367
4917.383366,1000,6789.755687
573.425212,201,6789.959243
3680.820079,1000,6790.95592
4102.321029,1000,6792.147437
4494.731847,1000,6793.085741
2759.542907,649,6794.002524
3933.597793,934,6795.029438
4420.196643,1000,6796.24929
870.037944,264,6796.484988
434.468164,145,6796.616049
1244.878844,331,6796.912806
471.03538,198,6797.100129
888.93832,245,6797.316536
563.505635,263,6797.557592
405.351982,152,6797.693039
920.997568,302,6798.29743
461.548281,196,6798.483666
2401.484914,498,6798.934455
3017.876564,775,6799.630966
2519.312432,616,6800.527036
927.549814,303,6800.833024
2231.904273,498,6801.415425
741.667716,260,6801.689931
1925.708515,451,6802.096974
691.695059,252,6802.591126
622.41321,185,6802.749525
461.931232,240,6802.956618
1203.143971,315,6803.231165
4147.880213,831,6804.024998
795.446691,281,6804.27334
2116.16136,467,6804.973581
568.893339,253,6805.206815
1323.410084,346,6805.523725
3093.245483,673,6806.104925
1149.95324,352,6806.412116
909.318686,337,6807.030484
939.501879,330,6807.31004
409.533572,180,6807.465438
444.037005,180,6807.614541
3459.638851,726,6808.290458
2100.677413,655,6809.268367
2282.712507,635,6809.858029
80.559891,38,6809.900203
1944.525581,400,6810.303637
838.85075,284,6810.548956
4055.760148,1000,6811.771113
4270.119626,1000,6812.796416
4548.774712,961,6814.251466
1178.856515,496,6814.771099
4184.304064,841,6815.822012
401.073676,144,6815.958942
4244.005782,1000,6816.900688
2324.289937,480,6817.350599
1754.178537,481,6818.131576
2165.634452,575,6818.676773
4769.266045,1000,6819.685708
4741.297083,1000,6820.926713
2235.967578,476,6821.351633
1243.126948,339,6821.669897
3621.671404,970,6822.867769
1639.074519,515,6823.361854
4885.775885,1000,6824.61776
432.389909,163,6824.871844
2410.969427,634,6825.519423
1132.458047,326,6825.824189
700.515251,268,6826.071462
974.970625,259,6826.295337
1493.741535,408,6827.012757
1330.189765,385,6827.347802
1052.631871,333,6827.643883
1733.366706,380,6828.017552
4788.881848,1000,6829.209443
893.213271,309,6829.53349
1612.029319,488,6829.980797
3726.372878,885,6830.918437
1119.878816,331,6831.49016
646.428332,258,6831.721973
1817.348092,429,6832.106675
2636.259242,724,6832.776016
702.669602,247,6833.023601
975.121774,350,6833.664509
4756.532967,1000,6834.58519
3818.766165,1000,6835.919858
427.314726,194,6836.094888
247.486649,115,6836.190578
586.151171,194,6836.366917
691.673133,248,6836.598356
785.411597,313,6836.879772
4023.708419,835,6838.049623
5109.477733,1000,6838.989012
4669.838641,1000,6840.229892
3688.042096,1000,6841.250344
914.354373,283,6841.502491
904.43025,263,6841.73714
2364.188623,591,6842.669177
400.342584,139,6842.872703
1264.050262,312,6843.163429
926.199717,274,6843.399
4578.210161,1000,6844.372774
268.738616,188,6844.860311
97.082202,46,6844.903834
608.551181,193,6845.074938
1881.760704,424,6845.44339
4349.088736,881,6846.241224
4714.511856,1000,6847.445994
2602.465023,707,6848.213764
210.754391,103,6848.313173
4482.51544,1000,6849.53524
884.56266,242,6849.799253
1406.994082,424,6850.181774
502.779053,217,6850.373895
996.951913,321,6850.717547
1355.118375,360,6851.359419
4539.697954,1000,6852.347735
1669.414387,528,6852.842219
2877.01509,571,6853.709612
3035.446836,788,6854.5105
1846.14733,509,6854.984328
421.422053,154,6855.136977
429.333056,173,6855.30072
494.980609,172,6855.455884
1256.485095,394,6856.157622
4293.916929,1000,6857.096473
3274.535206,674,6858.039448
3566.798091,769,6858.825585
397.223305,140,6858.951288
1847.826341,459,6859.364551
1881.881719,494,6859.816724
447.057795,185,6860.245175
396.21252,179,6860.396646
791.7682,360,6860.708407
265.189382,112,6860.803865
745.720037,215,6860.995433
2990.83951,658,6861.724328
1863.216134,460,6862.454551
493.163904,205,6862.68492
502.016254,212,6862.86437
1690.643754,456,6863.276629
1695.955984,467,6863.709514
1154.347273,393,6864.082718
267.464658,113,6864.180549
4067.453512,949,6865.408536
722.538331,213,6865.602303
758.558052,228,6865.801033
4521.27883,1000,6867.068897
619.452617,267,6867.310648
1856.844879,502,6867.850858
1215.272959,332,6868.202005
1861.920875,522,6868.670896
4815.816533,1000,6869.846816
735.275745,212,6870.043322
1751.158564,396,6870.408964
915.510949,262,6870.645227
2464.941186,662,6871.55136
271.683175,132,6871.668986
846.209704,290,6871.924815
2593.889803,579,6872.45362
699.732905,205,6872.631669
242.170156,115,6872.731771
4621.139337,1000,6874.04234
3717.117325,768,6874.830552
730.93722,260,6875.056124
2965.831767,805,6876.122642
97.162994,65,6876.187874
4877.215325,1000,6877.114416
5073.797471,1000,6878.297694
121.739724,70,6878.359157
609.606823,272,6878.697928
4748.297151,1000,6880.002225
1001.660591,295,6880.300673
1032.658633,283,6880.563815
1311.771685,320,6880.869188
525.81675,190,6881.037274
1531.531537,489,6881.487331
970.482765,275,6881.731558
2870.002453,684,6882.613053
4446.0703,1000,6883.541612
318.493412,142,6883.665016
1056.258927,298,6884.264906
2720.838118,843,6885.134367
228.124374,105,6885.232313
1451.963746,332,6885.517031
1207.19096,357,6885.857907
1674.589198,475,6886.649775
187.77731,96,6886.733589
1181.530918,304,6887.00387
1047.789268,309,6887.272494
1580.87306,505,6887.729258
1419.773174,333,6888.022801
386.525031,174,6888.18655
3060.298614,672,6889.143198
2062.185636,620,6889.715045
1700.816276,490,6890.172319
527.447561,173,6890.322523
1983.445443,440,6891.004567
1598.691681,432,6891.400018
764.817144,280,6891.643309
1008.957217,293,6891.904966
909.527848,366,6892.242352
123.235776,69,6892.305198
4448.094801,1000,6893.58577
1331.355803,400,6893.952026
357.110343,141,6894.075255
475.256868,169,6894.224116
3604.790858,1000,6895.457293
3498.825599,953,6896.340648
141.567909,76,6896.413947
4284.895777,1000,6897.636335
471.785194,164,6897.792804
4103.58016,1000,6898.819005
450.761921,193,6899.009509
2874.490906,696,6899.974291
1048.189101,287,6900.245142
1004.376852,328,6900.542933
769.502035,329,6900.848708
1052.715097,291,6901.107631
1338.554248,339,6901.714743
1364.555583,354,6902.066193
4725.95305,1000,6903.028413
807.109351,273,6903.302766
534.761934,174,6903.460927
1723.402685,400,6904.103548
3586.582836,998,6905.301214
3934.178597,1000,6906.587815
475.874436,183,6906.750102
1599.921808,421,6907.13847
272.885366,133,6907.255173
2870.178218,631,6907.865474
787.476813,280,6908.14981
938.28781,246,6908.675523
194.676538,93,6908.756568
1638.80592,365,6909.078825
3821.28336,1000,6909.993664
107.419545,71,6910.06665
278.223731,127,6910.174529
4557.088872,960,6911.495785
1494.54565,386,6911.850111
4003.426322,838,6912.61958
3347.491185,825,6913.676422
1531.4219,388,6914.037484
825.998616,270,6914.298054
2673.606029,581,6915.147452
530.462229,204,6915.344608
2438.893716,527,6915.803257
3910.352576,1000,6916.886383
4953.944203,944,6918.095512
782.427899,258,6918.317635
1227.768049,335,6918.604431
2593.797532,630,6919.193446
4861.84954,1000,6920.385724
631.147715,192,6920.546588
1332.502105,394,6920.893444
4336.588463,1000,6922.076615
326.027928,121,6922.222486
2957.695202,600,6922.812915
818.956871,284,6923.069084
2492.305558,576,6923.918974
4584.464533,1000,6924.850813
1261.933086,413,6925.211129
652.517969,237,6925.422796
635.460578,281,6925.919071
1395.27883,375,6926.242853
247.891796,113,6926.34313
139.928839,78,6926.416035
479.671594,181,6926.578984
386.746745,148,6926.705157
4779.136087,1000,6927.607961
1921.62032,493,6928.404284
2358.029148,522,6928.874821
4789.308499,922,6929.702537
1651.482531,460,6930.404928
1.279897,7,6930.413143
1435.79488,431,6930.799871
4581.699939,1000,6931.794782
713.803978,204,6931.994228
753.445703,292,6932.591
515.693487,231,6932.810986
1040.515531,300,6933.146905
1121.15654,335,6933.466117
4945.180501,1000,6934.717896
1449.495067,435,6935.113589
4237.927411,877,6936.013792
2597.519389,578,6936.795651
569.793208,232,6936.998379
431.41124,206,6937.180668
470.115883,200,6937.355507
4952.454758,1000,6938.244198
2975.696934,594,6939.199565
1544.528076,362,6939.534613
1367.138116,328,6939.830045
3924.375343,1000,6940.713957
1060.720864,340,6941.461191
1007.71279,265,6941.693705
3238.469196,632,6942.252687
181.767343,88,6942.329638
1230.544953,341,6942.640181
2571.60437,577,6943.452491
945.815118,278,6943.706505
851.86271,246,6943.926301
618.68068,233,6944.123785
4421.54958,1000,6945.097621
317.399472,134,6945.495364
4823.147149,1000,6946.472272
3272.586367,666,6947.150308
739.903847,218,6947.354406
2494.009322,697,6948.231695
443.870182,187,6948.394595
3612.963426,724,6949.125951
2642.459751,557,6950.036415
398.317596,153,6950.177371
4455.46362,1000,6951.106704
3999.638447,923,6952.216101
4538.42362,1000,6953.250736
635.966378,216,6953.444514
254.809754,118,6953.543492
4908.257514,1000,6954.740874
461.807683,185,6954.906606
1810.585145,482,6955.369401
2073.760811,529,6955.87996
748.447851,298,6956.459751
1707.825224,383,6956.841343
2774.638926,574,6957.380269
4585.57568,1000,6958.346313
4033.37277,1000,6959.809063
4058.594301,1000,6960.78862
4505.450108,1000,6962.020571
1184.590999,278,6962.270883
4799.527345,1000,6963.506058
1681.787511,465,6963.986938
4538.794805,1000,6965.02871
937.412454,348,6965.667198
3785.85603,932,6966.529964
14.30499,15,6966.54742
3938.797013,1000,6967.84515
797.723168,268,6968.08351
4287.551629,875,6968.892252
4854.100816,1000,6970.182551
681.267826,252,6970.411623
832.810479,405,6970.768963
2866.959984,808,6971.523397
588.959697,207,6971.732439
3709.673079,1000,6973.014422
2373.797849,599,6973.590131
222.806621,109,6973.685555
3483.197285,1000,6974.91097
4480.294008,1000,6975.960993
5140.607486,1000,6977.246074
1761.975837,478,6977.685827
2129.681791,445,6978.077892
533.622118,206,6978.266925
3749.874178,1000,6979.484064
4941.981335,1000,6980.518845
3559.024105,701,6981.514855
953.806208,253,6981.738923
5258.648263,1000,6982.689372
3136.558028,654,6983.582088
3596.627257,1000,6984.52736
3121.215791,745,6985.540775
723.361008,290,6985.81102
4364.022503,1000,6986.828749
1140.115284,399,6987.189368
234.545118,118,6987.330874
970.323263,255,6987.890372
1177.926633,376,6988.276376
4797.386311,1000,6989.271037
2402.20659,636,6990.203182
14.071309,14,6990.218265
4965.739435,995,6991.166455
3871.220763,1000,6992.544968
1237.901564,386,6992.950607
529.582838,175,6993.108216
616.663139,194,6993.276668
5774.381902,1000,6994.1794
4304.853651,1000,6995.368572
518.90875,169,6995.522588
331.37093,138,6995.649511
4634.010599,1000,6996.972134
4513.034751,1000,6997.90869
2086.949098,497,6998.365026
525.985653,209,6998.555317
467.006751,196,6999.005592
1190.581098,294,6999.270284
900.92184,257,6999.499131
1990.849526,577,7000.018086
2223.497105,464,7000.451152
4226.118872,1000,7001.732524
252.16439,121,7001.867923
683.48105,198,7002.044578
5034.128673,1000,7003.044574
1042.281173,329,7003.722739
1226.591924,330,7004.026266
4653.443279,1000,7004.946512
4643.513759,1000,7006.256123
471.723461,179,7006.416227
1500.426437,395,7006.77275
309.716549,188,7006.939316
2444.573012,541,7007.448422
4922.971862,1000,7008.750776
748.805112,265,7008.992092
162.821668,83,7009.066139
4489.680034,1000,7010.325706
4370.253863,1000,7011.244304
561.499934,262,7011.475057
734.950638,261,7011.754324
1727.261524,523,7012.523926
4816.31145,1000,7013.587192
4722.51882,1000,7014.801819
825.838023,281,7015.055265
3796.900421,896,7015.859897
299.259388,113,7015.966002
578.837556,251,7016.189166
4681.530253,1000,7017.498518
1660.120931,384,7017.892005
1057.988761,299,7018.181635
1546.7247,377,7018.626084
526.1856,254,7019.129839
4403.926718,1000,7020.047271
4662.201298,840,7021.109524
1556.267981,353,7021.421113
2959.195807,588,7021.964821
2959.464381,1000,7022.867311
5849.459359,1000,7024.220687
3450.961021,1000,7025.167264
306.218267,118,7025.570666
219.696021,106,7025.668019
3908.271478,1000,7026.59307
4111.131467,752,7027.272216
1049.191718,300,7027.797151
315.593949,167,7027.949239
3841.685907,1000,7029.010842
4194.775452,1000,7030.296209
